Project ID,Vintage,Offset Credit Serial Numbers,Quantity of Offset Credits,Status Effective,Project Name,Project Type,Protocol Version,Project Site Location,Project Site State,Project Site Country,Additional Certification/SDGs,ARB Eligible,Account Holder,Retirement Reason,Retirement Reason Details,Date Issued,Retirement Year,ACR Retirement Data,Updated 12-31-23,Total Credits Retired:,"31,956,128"
ACR119,2003,ACR-US-119-2003-163-119833729 to 119833748,20,12/5/2006,North Country LFG,Landfill Gas Capture & Combustion,Version 1.0,,,,,No,Commonwealth Resource Management Corporation,,,12/21/2005,2006,,,,
ACR119,2003,ACR-US-119-2003-163-119833749 to 119833758,10,12/7/2006,North Country LFG,Landfill Gas Capture & Combustion,Version 1.0,,,,,No,Commonwealth Resource Management Corporation,,,12/21/2005,2006,,,,
ACR119,2003,ACR-US-119-2003-163-119833759 to 119833768,10,12/7/2006,North Country LFG,Landfill Gas Capture & Combustion,Version 1.0,,,,,No,Commonwealth Resource Management Corporation,,,12/21/2005,2006,,,,
ACR119,2003,ACR-US-119-2003-163-119833769 to 119833788,20,12/7/2006,North Country LFG,Landfill Gas Capture & Combustion,Version 1.0,,,,,No,Commonwealth Resource Management Corporation,,,12/21/2005,2006,,,,
ACR119,2003,ACR-US-119-2003-163-119833789 to 119833798,10,12/9/2006,North Country LFG,Landfill Gas Capture & Combustion,Version 1.0,,,,,No,Commonwealth Resource Management Corporation,,,12/21/2005,2006,,,,
ACR119,2003,ACR-US-119-2003-163-119833799 to 119833808,10,12/9/2006,North Country LFG,Landfill Gas Capture & Combustion,Version 1.0,,,,,No,Commonwealth Resource Management Corporation,,,12/21/2005,2006,,,,
ACR119,2003,ACR-US-119-2003-163-119833809 to 119833818,10,12/9/2006,North Country LFG,Landfill Gas Capture & Combustion,Version 1.0,,,,,No,Commonwealth Resource Management Corporation,,,12/21/2005,2006,,,,
ACR119,2003,ACR-US-119-2003-163-119833819 to 119833838,20,12/9/2006,North Country LFG,Landfill Gas Capture & Combustion,Version 1.0,,,,,No,Commonwealth Resource Management Corporation,,,12/21/2005,2006,,,,
ACR119,2003,ACR-US-119-2003-163-119833839 to 119833848,10,12/9/2006,North Country LFG,Landfill Gas Capture & Combustion,Version 1.0,,,,,No,Commonwealth Resource Management Corporation,,,12/21/2005,2006,,,,
ACR119,2003,ACR-US-119-2003-163-119833849 to 119833868,20,12/11/2006,North Country LFG,Landfill Gas Capture & Combustion,Version 1.0,,,,,No,Commonwealth Resource Management Corporation,,,12/21/2005,2006,,,,
ACR119,2003,ACR-US-119-2003-163-119833869 to 119833888,20,12/12/2006,North Country LFG,Landfill Gas Capture & Combustion,Version 1.0,,,,,No,Commonwealth Resource Management Corporation,,,12/21/2005,2006,,,,
ACR119,2003,ACR-US-119-2003-163-119833889 to 119833908,20,12/13/2006,North Country LFG,Landfill Gas Capture & Combustion,Version 1.0,,,,,No,Commonwealth Resource Management Corporation,,,12/21/2005,2006,,,,
ACR119,2003,ACR-US-119-2003-163-119833909 to 119833918,10,12/15/2006,North Country LFG,Landfill Gas Capture & Combustion,Version 1.0,,,,,No,Commonwealth Resource Management Corporation,,,12/21/2005,2006,,,,
ACR119,2003,ACR-US-119-2003-163-119833919 to 119833928,10,12/16/2006,North Country LFG,Landfill Gas Capture & Combustion,Version 1.0,,,,,No,Commonwealth Resource Management Corporation,,,12/21/2005,2006,,,,
ACR119,2003,ACR-US-119-2003-163-119833929 to 119833938,10,12/16/2006,North Country LFG,Landfill Gas Capture & Combustion,Version 1.0,,,,,No,Commonwealth Resource Management Corporation,,,12/21/2005,2006,,,,
ACR119,2003,ACR-US-119-2003-163-119833939 to 119833958,20,12/16/2006,North Country LFG,Landfill Gas Capture & Combustion,Version 1.0,,,,,No,Commonwealth Resource Management Corporation,,,12/21/2005,2006,,,,
ACR119,2003,ACR-US-119-2003-163-119833959 to 119833968,10,12/17/2006,North Country LFG,Landfill Gas Capture & Combustion,Version 1.0,,,,,No,Commonwealth Resource Management Corporation,,,12/21/2005,2006,,,,
ACR119,2003,ACR-US-119-2003-163-119833969 to 119833988,20,12/17/2006,North Country LFG,Landfill Gas Capture & Combustion,Version 1.0,,,,,No,Commonwealth Resource Management Corporation,,,12/21/2005,2006,,,,
ACR119,2003,ACR-US-119-2003-163-119833989 to 119833998,10,12/18/2006,North Country LFG,Landfill Gas Capture & Combustion,Version 1.0,,,,,No,Commonwealth Resource Management Corporation,,,12/21/2005,2006,,,,
ACR119,2003,ACR-US-119-2003-163-119833999 to 119834018,20,12/18/2006,North Country LFG,Landfill Gas Capture & Combustion,Version 1.0,,,,,No,Commonwealth Resource Management Corporation,,,12/21/2005,2006,,,,
ACR119,2003,ACR-US-119-2003-163-119834019 to 119834058,40,12/19/2006,North Country LFG,Landfill Gas Capture & Combustion,Version 1.0,,,,,No,Commonwealth Resource Management Corporation,,,12/21/2005,2006,,,,
ACR119,2003,ACR-US-119-2003-163-119834059 to 119834068,10,12/19/2006,North Country LFG,Landfill Gas Capture & Combustion,Version 1.0,,,,,No,Commonwealth Resource Management Corporation,,,12/21/2005,2006,,,,
ACR119,2003,ACR-US-119-2003-163-119834069 to 119834078,10,12/19/2006,North Country LFG,Landfill Gas Capture & Combustion,Version 1.0,,,,,No,Commonwealth Resource Management Corporation,,,12/21/2005,2006,,,,
ACR119,2003,ACR-US-119-2003-163-119834079 to 119834088,10,12/19/2006,North Country LFG,Landfill Gas Capture & Combustion,Version 1.0,,,,,No,Commonwealth Resource Management Corporation,,,12/21/2005,2006,,,,
ACR119,2003,ACR-US-119-2003-163-119834089 to 119834108,20,12/20/2006,North Country LFG,Landfill Gas Capture & Combustion,Version 1.0,,,,,No,Commonwealth Resource Management Corporation,,,12/21/2005,2006,,,,
ACR119,2003,ACR-US-119-2003-163-119834109 to 119834118,10,12/22/2006,North Country LFG,Landfill Gas Capture & Combustion,Version 1.0,,,,,No,Commonwealth Resource Management Corporation,,,12/21/2005,2006,,,,
ACR119,2003,ACR-US-119-2003-163-119834119 to 119834128,10,12/22/2006,North Country LFG,Landfill Gas Capture & Combustion,Version 1.0,,,,,No,Commonwealth Resource Management Corporation,,,12/21/2005,2006,,,,
ACR119,2003,ACR-US-119-2003-163-119834129 to 119834158,30,12/22/2006,North Country LFG,Landfill Gas Capture & Combustion,Version 1.0,,,,,No,Commonwealth Resource Management Corporation,,,12/21/2005,2006,,,,
ACR119,2003,ACR-US-119-2003-163-119834159 to 119834178,20,12/22/2006,North Country LFG,Landfill Gas Capture & Combustion,Version 1.0,,,,,No,Commonwealth Resource Management Corporation,,,12/21/2005,2006,,,,
ACR119,2003,ACR-US-119-2003-163-119834179 to 119834198,20,12/22/2006,North Country LFG,Landfill Gas Capture & Combustion,Version 1.0,,,,,No,Commonwealth Resource Management Corporation,,,12/21/2005,2006,,,,
ACR119,2003,ACR-US-119-2003-163-119834199 to 119834208,10,12/23/2006,North Country LFG,Landfill Gas Capture & Combustion,Version 1.0,,,,,No,Commonwealth Resource Management Corporation,,,12/21/2005,2006,,,,
ACR119,2003,ACR-US-119-2003-163-119834209 to 119834228,20,12/23/2006,North Country LFG,Landfill Gas Capture & Combustion,Version 1.0,,,,,No,Commonwealth Resource Management Corporation,,,12/21/2005,2006,,,,
ACR119,2003,ACR-US-119-2003-163-119834229 to 119834248,20,12/24/2006,North Country LFG,Landfill Gas Capture & Combustion,Version 1.0,,,,,No,Commonwealth Resource Management Corporation,,,12/21/2005,2006,,,,
ACR119,2003,ACR-US-119-2003-163-119834249 to 119834268,20,12/24/2006,North Country LFG,Landfill Gas Capture & Combustion,Version 1.0,,,,,No,Commonwealth Resource Management Corporation,,,12/21/2005,2006,,,,
ACR119,2003,ACR-US-119-2003-163-119834269 to 119834278,10,12/24/2006,North Country LFG,Landfill Gas Capture & Combustion,Version 1.0,,,,,No,Commonwealth Resource Management Corporation,,,12/21/2005,2006,,,,
ACR119,2003,ACR-US-119-2003-163-119834279 to 119834288,10,12/24/2006,North Country LFG,Landfill Gas Capture & Combustion,Version 1.0,,,,,No,Commonwealth Resource Management Corporation,,,12/21/2005,2006,,,,
ACR119,2003,ACR-US-119-2003-163-119834289 to 119834298,10,12/25/2006,North Country LFG,Landfill Gas Capture & Combustion,Version 1.0,,,,,No,Commonwealth Resource Management Corporation,,,12/21/2005,2006,,,,
ACR119,2003,ACR-US-119-2003-163-119834299 to 119834318,20,12/25/2006,North Country LFG,Landfill Gas Capture & Combustion,Version 1.0,,,,,No,Commonwealth Resource Management Corporation,,,12/21/2005,2006,,,,
ACR119,2003,ACR-US-119-2003-163-119834319 to 119834328,10,12/26/2006,North Country LFG,Landfill Gas Capture & Combustion,Version 1.0,,,,,No,Commonwealth Resource Management Corporation,,,12/21/2005,2006,,,,
ACR119,2003,ACR-US-119-2003-163-119834329 to 119834348,20,12/26/2006,North Country LFG,Landfill Gas Capture & Combustion,Version 1.0,,,,,No,Commonwealth Resource Management Corporation,,,12/21/2005,2006,,,,
ACR119,2003,ACR-US-119-2003-163-119834349 to 119834398,50,12/28/2006,North Country LFG,Landfill Gas Capture & Combustion,Version 1.0,,,,,No,Commonwealth Resource Management Corporation,,,12/21/2005,2006,,,,
ACR119,2003,ACR-US-119-2003-163-119834399 to 119834408,10,12/28/2006,North Country LFG,Landfill Gas Capture & Combustion,Version 1.0,,,,,No,Commonwealth Resource Management Corporation,,,12/21/2005,2006,,,,
ACR119,2003,ACR-US-119-2003-163-119834409 to 119834418,10,12/29/2006,North Country LFG,Landfill Gas Capture & Combustion,Version 1.0,,,,,No,Commonwealth Resource Management Corporation,,,12/21/2005,2006,,,,
ACR119,2003,ACR-US-119-2003-163-119834419 to 119834438,20,12/30/2006,North Country LFG,Landfill Gas Capture & Combustion,Version 1.0,,,,,No,Commonwealth Resource Management Corporation,,,12/21/2005,2006,,,,
ACR119,2003,ACR-US-119-2003-163-119834439 to 119834458,20,1/2/2007,North Country LFG,Landfill Gas Capture & Combustion,Version 1.0,,,,,No,Commonwealth Resource Management Corporation,,,12/21/2005,2007,,,,
ACR119,2003,ACR-US-119-2003-163-119834459 to 119834478,20,1/5/2007,North Country LFG,Landfill Gas Capture & Combustion,Version 1.0,,,,,No,Commonwealth Resource Management Corporation,,,12/21/2005,2007,,,,
ACR119,2003,ACR-US-119-2003-163-119834479 to 119834528,50,1/8/2007,North Country LFG,Landfill Gas Capture & Combustion,Version 1.0,,,,,No,Commonwealth Resource Management Corporation,,,12/21/2005,2007,,,,
ACR119,2003,ACR-US-119-2003-163-119834529 to 119834568,40,1/8/2007,North Country LFG,Landfill Gas Capture & Combustion,Version 1.0,,,,,No,Commonwealth Resource Management Corporation,,,12/21/2005,2007,,,,
ACR119,2003,ACR-US-119-2003-163-119834569 to 119834578,10,1/11/2007,North Country LFG,Landfill Gas Capture & Combustion,Version 1.0,,,,,No,Commonwealth Resource Management Corporation,,,12/21/2005,2007,,,,
ACR119,2003,ACR-US-119-2003-163-119834729 to 119834758,30,1/12/2007,North Country LFG,Landfill Gas Capture & Combustion,Version 1.0,,,,,No,Commonwealth Resource Management Corporation,,,12/21/2005,2007,,,,
ACR119,2003,ACR-US-119-2003-163-119834579 to 119834588,10,1/13/2007,North Country LFG,Landfill Gas Capture & Combustion,Version 1.0,,,,,No,Commonwealth Resource Management Corporation,,,12/21/2005,2007,,,,
ACR119,2003,ACR-US-119-2003-163-119834589 to 119834598,10,1/15/2007,North Country LFG,Landfill Gas Capture & Combustion,Version 1.0,,,,,No,Commonwealth Resource Management Corporation,,,12/21/2005,2007,,,,
ACR119,2003,ACR-US-119-2003-163-119834759 to 119834768,10,1/15/2007,North Country LFG,Landfill Gas Capture & Combustion,Version 1.0,,,,,No,Commonwealth Resource Management Corporation,,,12/21/2005,2007,,,,
ACR119,2003,ACR-US-119-2003-163-119834599 to 119834608,10,1/16/2007,North Country LFG,Landfill Gas Capture & Combustion,Version 1.0,,,,,No,Commonwealth Resource Management Corporation,,,12/21/2005,2007,,,,
ACR119,2003,ACR-US-119-2003-163-119834609 to 119834618,10,1/17/2007,North Country LFG,Landfill Gas Capture & Combustion,Version 1.0,,,,,No,Commonwealth Resource Management Corporation,,,12/21/2005,2007,,,,
ACR119,2003,ACR-US-119-2003-163-119834769 to 119834798,30,1/17/2007,North Country LFG,Landfill Gas Capture & Combustion,Version 1.0,,,,,No,Commonwealth Resource Management Corporation,,,12/21/2005,2007,,,,
ACR119,2003,ACR-US-119-2003-163-119834799 to 119834808,10,1/21/2007,North Country LFG,Landfill Gas Capture & Combustion,Version 1.0,,,,,No,Commonwealth Resource Management Corporation,,,12/21/2005,2007,,,,
ACR119,2003,ACR-US-119-2003-163-119834619 to 119834628,10,1/22/2007,North Country LFG,Landfill Gas Capture & Combustion,Version 1.0,,,,,No,Commonwealth Resource Management Corporation,,,12/21/2005,2007,,,,
ACR119,2003,ACR-US-119-2003-163-119834629 to 119834638,10,1/23/2007,North Country LFG,Landfill Gas Capture & Combustion,Version 1.0,,,,,No,Commonwealth Resource Management Corporation,,,12/21/2005,2007,,,,
ACR119,2003,ACR-US-119-2003-163-119834809 to 119834828,20,1/23/2007,North Country LFG,Landfill Gas Capture & Combustion,Version 1.0,,,,,No,Commonwealth Resource Management Corporation,,,12/21/2005,2007,,,,
ACR119,2003,ACR-US-119-2003-163-119834639 to 119834648,10,1/26/2007,North Country LFG,Landfill Gas Capture & Combustion,Version 1.0,,,,,No,Commonwealth Resource Management Corporation,,,12/21/2005,2007,,,,
ACR119,2003,ACR-US-119-2003-163-119834829 to 119834848,20,1/27/2007,North Country LFG,Landfill Gas Capture & Combustion,Version 1.0,,,,,No,Commonwealth Resource Management Corporation,,,12/21/2005,2007,,,,
ACR119,2003,ACR-US-119-2003-163-119834649 to 119834698,50,1/29/2007,North Country LFG,Landfill Gas Capture & Combustion,Version 1.0,,,,,No,Commonwealth Resource Management Corporation,,,12/21/2005,2007,,,,
ACR119,2003,ACR-US-119-2003-163-119834849 to 119834868,20,1/29/2007,North Country LFG,Landfill Gas Capture & Combustion,Version 1.0,,,,,No,Commonwealth Resource Management Corporation,,,12/21/2005,2007,,,,
ACR119,2003,ACR-US-119-2003-163-119834699 to 119834728,30,1/31/2007,North Country LFG,Landfill Gas Capture & Combustion,Version 1.0,,,,,No,Commonwealth Resource Management Corporation,,,12/21/2005,2007,,,,
ACR119,2003,ACR-US-119-2003-163-119834869 to 119834878,10,2/1/2007,North Country LFG,Landfill Gas Capture & Combustion,Version 1.0,,,,,No,Commonwealth Resource Management Corporation,,,12/21/2005,2007,,,,
ACR119,2003,ACR-US-119-2003-163-119834879 to 119834888,10,2/2/2007,North Country LFG,Landfill Gas Capture & Combustion,Version 1.0,,,,,No,Commonwealth Resource Management Corporation,,,12/21/2005,2007,,,,
ACR119,2003,ACR-US-119-2003-163-119835239 to 119835258,20,2/2/2007,North Country LFG,Landfill Gas Capture & Combustion,Version 1.0,,,,,No,Commonwealth Resource Management Corporation,,,12/21/2005,2007,,,,
ACR119,2003,ACR-US-119-2003-163-119835259 to 119835278,20,2/2/2007,North Country LFG,Landfill Gas Capture & Combustion,Version 1.0,,,,,No,Commonwealth Resource Management Corporation,,,12/21/2005,2007,,,,
ACR119,2003,ACR-US-119-2003-163-119834889 to 119834908,20,2/3/2007,North Country LFG,Landfill Gas Capture & Combustion,Version 1.0,,,,,No,Commonwealth Resource Management Corporation,,,12/21/2005,2007,,,,
ACR119,2003,ACR-US-119-2003-163-119834909 to 119834928,20,2/3/2007,North Country LFG,Landfill Gas Capture & Combustion,Version 1.0,,,,,No,Commonwealth Resource Management Corporation,,,12/21/2005,2007,,,,
ACR119,2003,ACR-US-119-2003-163-119834929 to 119834938,10,2/3/2007,North Country LFG,Landfill Gas Capture & Combustion,Version 1.0,,,,,No,Commonwealth Resource Management Corporation,,,12/21/2005,2007,,,,
ACR119,2003,ACR-US-119-2003-163-119835279 to 119835328,50,2/3/2007,North Country LFG,Landfill Gas Capture & Combustion,Version 1.0,,,,,No,Commonwealth Resource Management Corporation,,,12/21/2005,2007,,,,
ACR119,2003,ACR-US-119-2003-163-119835329 to 119835368,40,2/3/2007,North Country LFG,Landfill Gas Capture & Combustion,Version 1.0,,,,,No,Commonwealth Resource Management Corporation,,,12/21/2005,2007,,,,
ACR119,2003,ACR-US-119-2003-163-119834939 to 119834978,40,2/4/2007,North Country LFG,Landfill Gas Capture & Combustion,Version 1.0,,,,,No,Commonwealth Resource Management Corporation,,,12/21/2005,2007,,,,
ACR119,2003,ACR-US-119-2003-163-119835369 to 119835388,20,2/5/2007,North Country LFG,Landfill Gas Capture & Combustion,Version 1.0,,,,,No,Commonwealth Resource Management Corporation,,,12/21/2005,2007,,,,
ACR130,2004,ACR-US-130-2004-191-201117263 to 201117797,535,7/9/2013,"Truck Stop Electrification, Alabama",Transport / Fleet Efficiency,Version 1.0,Alabama,ALABAMA,US,,No,Carbonfund.org,,,12/17/2007,2013,,,,
ACR130,2005,ACR-US-130-2005-192-201117798 to 201118590,793,7/9/2013,"Truck Stop Electrification, Alabama",Transport / Fleet Efficiency,Version 1.0,Alabama,ALABAMA,US,,No,Carbonfund.org,,,12/17/2007,2013,,,,
ACR130,2007,ACR-US-130-2007-194-201119460 to 201119884,425,10/14/2015,"Truck Stop Electrification, Alabama",Transport / Fleet Efficiency,Version 1.0,Alabama,ALABAMA,US,,No,Carbonfund.org,,,12/17/2007,2015,,,,
ACR130,2007,ACR-US-130-2007-194-201119885 to 201120030,146,1/15/2016,"Truck Stop Electrification, Alabama",Transport / Fleet Efficiency,Version 1.0,Alabama,ALABAMA,US,,No,Carbonfund.org,,,12/17/2007,2016,,,,
ACR130,2006,ACR-US-130-2006-193-201118598 to 201118828,231,7/8/2016,"Truck Stop Electrification, Alabama",Transport / Fleet Efficiency,Version 1.0,Alabama,ALABAMA,US,,No,Carbonfund.org,,,12/17/2007,2016,,,,
ACR130,2007,ACR-US-130-2007-536-1 to 821,821,7/8/2016,"Truck Stop Electrification, Alabama",Transport / Fleet Efficiency,Version 1.0,Alabama,ALABAMA,US,,No,Carbonfund.org,,,6/2/2016 14:46,2016,,,,
ACR130,2006,ACR-US-130-2006-193-201118591 to 201118597,7,2/7/2017,"Truck Stop Electrification, Alabama",Transport / Fleet Efficiency,Version 1.0,Alabama,ALABAMA,US,,No,Carbonfund.org,,,12/17/2007,2017,,,,
ACR130,2006,ACR-US-130-2006-193-201118829 to 201119459,631,2/7/2017,"Truck Stop Electrification, Alabama",Transport / Fleet Efficiency,Version 1.0,Alabama,ALABAMA,US,,No,Carbonfund.org,,,12/17/2007,2017,,,,
ACR130,2007,ACR-US-130-2007-536-822 to 880,59,2/7/2017,"Truck Stop Electrification, Alabama",Transport / Fleet Efficiency,Version 1.0,Alabama,ALABAMA,US,,No,Carbonfund.org,,,6/2/2016 14:46,2017,,,,
ACR130,2010,ACR-US-130-2010-533-1 to 140,140,10/4/2017,"Truck Stop Electrification, Alabama",Transport / Fleet Efficiency,Version 1.0,Alabama,ALABAMA,US,,No,Carbonfund.org,,,6/2/2016 14:46,2017,,,,
ACR130,2007,ACR-US-130-2007-536-881 to 1309,429,10/2/2018,"Truck Stop Electrification, Alabama",Transport / Fleet Efficiency,Version 1.0,Alabama,ALABAMA,US,,No,Carbonfund.org,,,6/2/2016 14:46,2018,,,,
ACR130,2008,ACR-US-130-2008-535-1 to 100,100,4/22/2020,"Truck Stop Electrification, Alabama",Transport / Fleet Efficiency,Version 1.0,Alabama,ALABAMA,US,,No,"Climate Impact Partners, LLC",,,6/2/2016 14:46,2020,,,,
ACR130,2008,ACR-US-130-2008-535-101 to 121,21,7/8/2020,"Truck Stop Electrification, Alabama",Transport / Fleet Efficiency,Version 1.0,Alabama,ALABAMA,US,,No,Carbonfund.org,,,6/2/2016 14:46,2020,,,,
ACR130,2009,ACR-US-130-2009-534-501 to 1026,526,8/18/2020,"Truck Stop Electrification, Alabama",Transport / Fleet Efficiency,Version 1.0,Alabama,ALABAMA,US,,No,"Climate Impact Partners, LLC",,,6/2/2016 14:46,2020,,,,
ACR130,2009,ACR-US-130-2009-534-227 to 500,274,8/18/2020,"Truck Stop Electrification, Alabama",Transport / Fleet Efficiency,Version 1.0,Alabama,ALABAMA,US,,No,"Climate Impact Partners, LLC",,,6/2/2016 14:46,2020,,,,
ACR130,2008,ACR-US-130-2008-535-122 to 2321,2200,1/7/2021,"Truck Stop Electrification, Alabama",Transport / Fleet Efficiency,Version 1.0,Alabama,ALABAMA,US,,No,Carbonfund.org,,,6/2/2016 14:46,2021,,,,
ACR130,2009,ACR-US-130-2009-534-1027 to 1676,650,4/21/2021,"Truck Stop Electrification, Alabama",Transport / Fleet Efficiency,Version 1.0,Alabama,ALABAMA,US,,No,Bonneville Environmental Foundation,,,6/2/2016 14:46,2021,,,,
ACR130,2008,ACR-US-130-2008-535-2322 to 2463,142,7/8/2021,"Truck Stop Electrification, Alabama",Transport / Fleet Efficiency,Version 1.0,Alabama,ALABAMA,US,,No,Carbonfund.org,,,6/2/2016 14:46,2021,,,,
