Project ID,Project Name,Project Type,Project Site Location,Project Site State,Project Site Country
ACR133,"Truck Stop Electrification, California",Transport / Fleet Efficiency,California,CALIFORNIA,US
ACR133,"Truck Stop Electrification, California",Transport / Fleet Efficiency,California,CALIFORNIA,US
ACR133,"Truck Stop Electrification, California",Transport / Fleet Efficiency,California,CALIFORNIA,US
ACR133,"Truck Stop Electrification, California",Transport / Fleet Efficiency,California,CALIFORNIA,US
ACR133,"Truck Stop Electrification, California",Transport / Fleet Efficiency,California,CALIFORNIA,US
ACR133,"Truck Stop Electrification, California",Transport / Fleet Efficiency,California,CALIFORNIA,US
ACR133,"Truck Stop Electrification, California",Transport / Fleet Efficiency,California,CALIFORNIA,US
ACR133,"Truck Stop Electrification, California",Transport / Fleet Efficiency,California,CALIFORNIA,US
ACR133,"Truck Stop Electrification, California",Transport / Fleet Efficiency,California,CALIFORNIA,US
ACR134,"Truck Stop Electrification, Colorado",Transport / Fleet Efficiency,Colorado,COLORADO,US
ACR134,"Truck Stop Electrification, Colorado",Transport / Fleet Efficiency,Colorado,COLORADO,US
ACR134,"Truck Stop Electrification, Colorado",Transport / Fleet Efficiency,Colorado,COLORADO,US
ACR134,"Truck Stop Electrification, Colorado",Transport / Fleet Efficiency,Colorado,COLORADO,US
ACR134,"Truck Stop Electrification, Colorado",Transport / Fleet Efficiency,Colorado,COLORADO,US
ACR134,"Truck Stop Electrification, Colorado",Transport / Fleet Efficiency,Colorado,COLORADO,US
ACR134,"Truck Stop Electrification, Colorado",Transport / Fleet Efficiency,Colorado,COLORADO,US
ACR134,"Truck Stop Electrification, Colorado",Transport / Fleet Efficiency,Colorado,COLORADO,US
ACR134,"Truck Stop Electrification, Colorado",Transport / Fleet Efficiency,Colorado,COLORADO,US
ACR134,"Truck Stop Electrification, Colorado",Transport / Fleet Efficiency,Colorado,COLORADO,US
ACR134,"Truck Stop Electrification, Colorado",Transport / Fleet Efficiency,Colorado,COLORADO,US
ACR134,"Truck Stop Electrification, Colorado",Transport / Fleet Efficiency,Colorado,COLORADO,US
ACR135,"Truck Stop Electrification, Florida",Transport / Fleet Efficiency,Florida,FLORIDA,US
ACR135,"Truck Stop Electrification, Florida",Transport / Fleet Efficiency,Florida,FLORIDA,US
ACR135,"Truck Stop Electrification, Florida",Transport / Fleet Efficiency,Florida,FLORIDA,US
ACR135,"Truck Stop Electrification, Florida",Transport / Fleet Efficiency,Florida,FLORIDA,US
ACR135,"Truck Stop Electrification, Florida",Transport / Fleet Efficiency,Florida,FLORIDA,US
ACR135,"Truck Stop Electrification, Florida",Transport / Fleet Efficiency,Florida,FLORIDA,US
ACR135,"Truck Stop Electrification, Florida",Transport / Fleet Efficiency,Florida,FLORIDA,US
ACR135,"Truck Stop Electrification, Florida",Transport / Fleet Efficiency,Florida,FLORIDA,US
ACR135,"Truck Stop Electrification, Florida",Transport / Fleet Efficiency,Florida,FLORIDA,US
ACR135,"Truck Stop Electrification, Florida",Transport / Fleet Efficiency,Florida,FLORIDA,US
ACR135,"Truck Stop Electrification, Florida",Transport / Fleet Efficiency,Florida,FLORIDA,US
ACR135,"Truck Stop Electrification, Florida",Transport / Fleet Efficiency,Florida,FLORIDA,US
ACR135,"Truck Stop Electrification, Florida",Transport / Fleet Efficiency,Florida,FLORIDA,US
ACR135,"Truck Stop Electrification, Florida",Transport / Fleet Efficiency,Florida,FLORIDA,US
ACR135,"Truck Stop Electrification, Florida",Transport / Fleet Efficiency,Florida,FLORIDA,US
ACR136,"Truck Stop Electrification, Georgia",Transport / Fleet Efficiency,Georgia,GEORGIA,US
ACR136,"Truck Stop Electrification, Georgia",Transport / Fleet Efficiency,Georgia,GEORGIA,US
ACR136,"Truck Stop Electrification, Georgia",Transport / Fleet Efficiency,Georgia,GEORGIA,US
ACR136,"Truck Stop Electrification, Georgia",Transport / Fleet Efficiency,Georgia,GEORGIA,US
ACR136,"Truck Stop Electrification, Georgia",Transport / Fleet Efficiency,Georgia,GEORGIA,US
ACR136,"Truck Stop Electrification, Georgia",Transport / Fleet Efficiency,Georgia,GEORGIA,US
ACR136,"Truck Stop Electrification, Georgia",Transport / Fleet Efficiency,Georgia,GEORGIA,US
ACR136,"Truck Stop Electrification, Georgia",Transport / Fleet Efficiency,Georgia,GEORGIA,US
ACR136,"Truck Stop Electrification, Georgia",Transport / Fleet Efficiency,Georgia,GEORGIA,US
ACR136,"Truck Stop Electrification, Georgia",Transport / Fleet Efficiency,Georgia,GEORGIA,US
ACR136,"Truck Stop Electrification, Georgia",Transport / Fleet Efficiency,Georgia,GEORGIA,US
ACR136,"Truck Stop Electrification, Georgia",Transport / Fleet Efficiency,Georgia,GEORGIA,US
ACR136,"Truck Stop Electrification, Georgia",Transport / Fleet Efficiency,Georgia,GEORGIA,US
ACR136,"Truck Stop Electrification, Georgia",Transport / Fleet Efficiency,Georgia,GEORGIA,US
ACR136,"Truck Stop Electrification, Georgia",Transport / Fleet Efficiency,Georgia,GEORGIA,US
ACR136,"Truck Stop Electrification, Georgia",Transport / Fleet Efficiency,Georgia,GEORGIA,US
ACR136,"Truck Stop Electrification, Georgia",Transport / Fleet Efficiency,Georgia,GEORGIA,US
ACR136,"Truck Stop Electrification, Georgia",Transport / Fleet Efficiency,Georgia,GEORGIA,US
ACR136,"Truck Stop Electrification, Georgia",Transport / Fleet Efficiency,Georgia,GEORGIA,US
ACR136,"Truck Stop Electrification, Georgia",Transport / Fleet Efficiency,Georgia,GEORGIA,US
ACR136,"Truck Stop Electrification, Georgia",Transport / Fleet Efficiency,Georgia,GEORGIA,US
ACR136,"Truck Stop Electrification, Georgia",Transport / Fleet Efficiency,Georgia,GEORGIA,US
ACR136,"Truck Stop Electrification, Georgia",Transport / Fleet Efficiency,Georgia,GEORGIA,US
ACR136,"Truck Stop Electrification, Georgia",Transport / Fleet Efficiency,Georgia,GEORGIA,US
ACR136,"Truck Stop Electrification, Georgia",Transport / Fleet Efficiency,Georgia,GEORGIA,US
ACR136,"Truck Stop Electrification, Georgia",Transport / Fleet Efficiency,Georgia,GEORGIA,US
ACR137,"Truck Stop Electrification, Illinois",Transport / Fleet Efficiency,Illinois,ILLINOIS,US
ACR137,"Truck Stop Electrification, Illinois",Transport / Fleet Efficiency,Illinois,ILLINOIS,US
ACR137,"Truck Stop Electrification, Illinois",Transport / Fleet Efficiency,Illinois,ILLINOIS,US
ACR137,"Truck Stop Electrification, Illinois",Transport / Fleet Efficiency,Illinois,ILLINOIS,US
ACR137,"Truck Stop Electrification, Illinois",Transport / Fleet Efficiency,Illinois,ILLINOIS,US
ACR137,"Truck Stop Electrification, Illinois",Transport / Fleet Efficiency,Illinois,ILLINOIS,US
ACR137,"Truck Stop Electrification, Illinois",Transport / Fleet Efficiency,Illinois,ILLINOIS,US
ACR137,"Truck Stop Electrification, Illinois",Transport / Fleet Efficiency,Illinois,ILLINOIS,US
ACR137,"Truck Stop Electrification, Illinois",Transport / Fleet Efficiency,Illinois,ILLINOIS,US
ACR137,"Truck Stop Electrification, Illinois",Transport / Fleet Efficiency,Illinois,ILLINOIS,US
ACR137,"Truck Stop Electrification, Illinois",Transport / Fleet Efficiency,Illinois,ILLINOIS,US
ACR137,"Truck Stop Electrification, Illinois",Transport / Fleet Efficiency,Illinois,ILLINOIS,US
ACR137,"Truck Stop Electrification, Illinois",Transport / Fleet Efficiency,Illinois,ILLINOIS,US
ACR137,"Truck Stop Electrification, Illinois",Transport / Fleet Efficiency,Illinois,ILLINOIS,US
ACR137,"Truck Stop Electrification, Illinois",Transport / Fleet Efficiency,Illinois,ILLINOIS,US
ACR137,"Truck Stop Electrification, Illinois",Transport / Fleet Efficiency,Illinois,ILLINOIS,US
ACR137,"Truck Stop Electrification, Illinois",Transport / Fleet Efficiency,Illinois,ILLINOIS,US
ACR138,"Truck Stop Electrification, Indiana",Transport / Fleet Efficiency,Indiana,INDIANA,US
ACR138,"Truck Stop Electrification, Indiana",Transport / Fleet Efficiency,Indiana,INDIANA,US
ACR138,"Truck Stop Electrification, Indiana",Transport / Fleet Efficiency,Indiana,INDIANA,US
ACR138,"Truck Stop Electrification, Indiana",Transport / Fleet Efficiency,Indiana,INDIANA,US
ACR138,"Truck Stop Electrification, Indiana",Transport / Fleet Efficiency,Indiana,INDIANA,US
ACR138,"Truck Stop Electrification, Indiana",Transport / Fleet Efficiency,Indiana,INDIANA,US
ACR138,"Truck Stop Electrification, Indiana",Transport / Fleet Efficiency,Indiana,INDIANA,US
ACR138,"Truck Stop Electrification, Indiana",Transport / Fleet Efficiency,Indiana,INDIANA,US
ACR138,"Truck Stop Electrification, Indiana",Transport / Fleet Efficiency,Indiana,INDIANA,US
ACR138,"Truck Stop Electrification, Indiana",Transport / Fleet Efficiency,Indiana,INDIANA,US
ACR138,"Truck Stop Electrification, Indiana",Transport / Fleet Efficiency,Indiana,INDIANA,US
ACR138,"Truck Stop Electrification, Indiana",Transport / Fleet Efficiency,Indiana,INDIANA,US
ACR138,"Truck Stop Electrification, Indiana",Transport / Fleet Efficiency,Indiana,INDIANA,US
ACR139,"Truck Stop Electrification, Kentucky",Transport / Fleet Efficiency,Kentucky,KENTUCKY,US
ACR139,"Truck Stop Electrification, Kentucky",Transport / Fleet Efficiency,Kentucky,KENTUCKY,US
ACR139,"Truck Stop Electrification, Kentucky",Transport / Fleet Efficiency,Kentucky,KENTUCKY,US
ACR139,"Truck Stop Electrification, Kentucky",Transport / Fleet Efficiency,Kentucky,KENTUCKY,US
ACR139,"Truck Stop Electrification, Kentucky",Transport / Fleet Efficiency,Kentucky,KENTUCKY,US
ACR139,"Truck Stop Electrification, Kentucky",Transport / Fleet Efficiency,Kentucky,KENTUCKY,US
ACR139,"Truck Stop Electrification, Kentucky",Transport / Fleet Efficiency,Kentucky,KENTUCKY,US
ACR139,"Truck Stop Electrification, Kentucky",Transport / Fleet Efficiency,Kentucky,KENTUCKY,US
ACR139,"Truck Stop Electrification, Kentucky",Transport / Fleet Efficiency,Kentucky,KENTUCKY,US
ACR139,"Truck Stop Electrification, Kentucky",Transport / Fleet Efficiency,Kentucky,KENTUCKY,US
ACR139,"Truck Stop Electrification, Kentucky",Transport / Fleet Efficiency,Kentucky,KENTUCKY,US
ACR140,"Truck Stop Electrification, Louisianna",Transport / Fleet Efficiency,Louisiana,LOUISIANA,US
ACR140,"Truck Stop Electrification, Louisianna",Transport / Fleet Efficiency,Louisiana,LOUISIANA,US
ACR140,"Truck Stop Electrification, Louisianna",Transport / Fleet Efficiency,Louisiana,LOUISIANA,US
ACR140,"Truck Stop Electrification, Louisianna",Transport / Fleet Efficiency,Louisiana,LOUISIANA,US
ACR140,"Truck Stop Electrification, Louisianna",Transport / Fleet Efficiency,Louisiana,LOUISIANA,US
ACR140,"Truck Stop Electrification, Louisianna",Transport / Fleet Efficiency,Louisiana,LOUISIANA,US
ACR140,"Truck Stop Electrification, Louisianna",Transport / Fleet Efficiency,Louisiana,LOUISIANA,US
ACR140,"Truck Stop Electrification, Louisianna",Transport / Fleet Efficiency,Louisiana,LOUISIANA,US
ACR140,"Truck Stop Electrification, Louisianna",Transport / Fleet Efficiency,Louisiana,LOUISIANA,US
ACR140,"Truck Stop Electrification, Louisianna",Transport / Fleet Efficiency,Louisiana,LOUISIANA,US
ACR141,"Truck Stop Electrification, Maryland",Transport / Fleet Efficiency,Maryland,MARYLAND,US
ACR141,"Truck Stop Electrification, Maryland",Transport / Fleet Efficiency,Maryland,MARYLAND,US
ACR141,"Truck Stop Electrification, Maryland",Transport / Fleet Efficiency,Maryland,MARYLAND,US
ACR141,"Truck Stop Electrification, Maryland",Transport / Fleet Efficiency,Maryland,MARYLAND,US
ACR141,"Truck Stop Electrification, Maryland",Transport / Fleet Efficiency,Maryland,MARYLAND,US
ACR141,"Truck Stop Electrification, Maryland",Transport / Fleet Efficiency,Maryland,MARYLAND,US
ACR141,"Truck Stop Electrification, Maryland",Transport / Fleet Efficiency,Maryland,MARYLAND,US
ACR141,"Truck Stop Electrification, Maryland",Transport / Fleet Efficiency,Maryland,MARYLAND,US
ACR141,"Truck Stop Electrification, Maryland",Transport / Fleet Efficiency,Maryland,MARYLAND,US
ACR141,"Truck Stop Electrification, Maryland",Transport / Fleet Efficiency,Maryland,MARYLAND,US
ACR141,"Truck Stop Electrification, Maryland",Transport / Fleet Efficiency,Maryland,MARYLAND,US
ACR141,"Truck Stop Electrification, Maryland",Transport / Fleet Efficiency,Maryland,MARYLAND,US
ACR142,"Truck Stop Electrification, Michigan",Transport / Fleet Efficiency,Michigan,MICHIGAN,US
ACR142,"Truck Stop Electrification, Michigan",Transport / Fleet Efficiency,Michigan,MICHIGAN,US
ACR142,"Truck Stop Electrification, Michigan",Transport / Fleet Efficiency,Michigan,MICHIGAN,US
ACR142,"Truck Stop Electrification, Michigan",Transport / Fleet Efficiency,Michigan,MICHIGAN,US
ACR142,"Truck Stop Electrification, Michigan",Transport / Fleet Efficiency,Michigan,MICHIGAN,US
ACR142,"Truck Stop Electrification, Michigan",Transport / Fleet Efficiency,Michigan,MICHIGAN,US
ACR142,"Truck Stop Electrification, Michigan",Transport / Fleet Efficiency,Michigan,MICHIGAN,US
ACR142,"Truck Stop Electrification, Michigan",Transport / Fleet Efficiency,Michigan,MICHIGAN,US
ACR142,"Truck Stop Electrification, Michigan",Transport / Fleet Efficiency,Michigan,MICHIGAN,US
ACR143,"Truck Stop Electrification, Minnesota",Transport / Fleet Efficiency,Minnesota,MINNESOTA,US
ACR143,"Truck Stop Electrification, Minnesota",Transport / Fleet Efficiency,Minnesota,MINNESOTA,US
ACR143,"Truck Stop Electrification, Minnesota",Transport / Fleet Efficiency,Minnesota,MINNESOTA,US
ACR143,"Truck Stop Electrification, Minnesota",Transport / Fleet Efficiency,Minnesota,MINNESOTA,US
ACR143,"Truck Stop Electrification, Minnesota",Transport / Fleet Efficiency,Minnesota,MINNESOTA,US
ACR143,"Truck Stop Electrification, Minnesota",Transport / Fleet Efficiency,Minnesota,MINNESOTA,US
ACR143,"Truck Stop Electrification, Minnesota",Transport / Fleet Efficiency,Minnesota,MINNESOTA,US
ACR143,"Truck Stop Electrification, Minnesota",Transport / Fleet Efficiency,Minnesota,MINNESOTA,US
ACR144,"Truck Stop Electrification, Mississippi",Transport / Fleet Efficiency,Mississippi,MISSISSIPPI,US
ACR144,"Truck Stop Electrification, Mississippi",Transport / Fleet Efficiency,Mississippi,MISSISSIPPI,US
ACR144,"Truck Stop Electrification, Mississippi",Transport / Fleet Efficiency,Mississippi,MISSISSIPPI,US
ACR144,"Truck Stop Electrification, Mississippi",Transport / Fleet Efficiency,Mississippi,MISSISSIPPI,US
ACR144,"Truck Stop Electrification, Mississippi",Transport / Fleet Efficiency,Mississippi,MISSISSIPPI,US
ACR144,"Truck Stop Electrification, Mississippi",Transport / Fleet Efficiency,Mississippi,MISSISSIPPI,US
ACR144,"Truck Stop Electrification, Mississippi",Transport / Fleet Efficiency,Mississippi,MISSISSIPPI,US
ACR144,"Truck Stop Electrification, Mississippi",Transport / Fleet Efficiency,Mississippi,MISSISSIPPI,US
ACR144,"Truck Stop Electrification, Mississippi",Transport / Fleet Efficiency,Mississippi,MISSISSIPPI,US
ACR144,"Truck Stop Electrification, Mississippi",Transport / Fleet Efficiency,Mississippi,MISSISSIPPI,US
ACR145,"Truck Stop Electrification, Missouri",Transport / Fleet Efficiency,Missouri,MISSOURI,US
ACR145,"Truck Stop Electrification, Missouri",Transport / Fleet Efficiency,Missouri,MISSOURI,US
ACR145,"Truck Stop Electrification, Missouri",Transport / Fleet Efficiency,Missouri,MISSOURI,US
ACR145,"Truck Stop Electrification, Missouri",Transport / Fleet Efficiency,Missouri,MISSOURI,US
ACR145,"Truck Stop Electrification, Missouri",Transport / Fleet Efficiency,Missouri,MISSOURI,US
ACR145,"Truck Stop Electrification, Missouri",Transport / Fleet Efficiency,Missouri,MISSOURI,US
ACR145,"Truck Stop Electrification, Missouri",Transport / Fleet Efficiency,Missouri,MISSOURI,US
ACR145,"Truck Stop Electrification, Missouri",Transport / Fleet Efficiency,Missouri,MISSOURI,US
ACR145,"Truck Stop Electrification, Missouri",Transport / Fleet Efficiency,Missouri,MISSOURI,US
ACR145,"Truck Stop Electrification, Missouri",Transport / Fleet Efficiency,Missouri,MISSOURI,US
ACR145,"Truck Stop Electrification, Missouri",Transport / Fleet Efficiency,Missouri,MISSOURI,US
ACR145,"Truck Stop Electrification, Missouri",Transport / Fleet Efficiency,Missouri,MISSOURI,US
ACR145,"Truck Stop Electrification, Missouri",Transport / Fleet Efficiency,Missouri,MISSOURI,US
ACR145,"Truck Stop Electrification, Missouri",Transport / Fleet Efficiency,Missouri,MISSOURI,US
ACR146,"Truck Stop Electrification, Nebraska",Transport / Fleet Efficiency,Nebraska,NEBRASKA,US
ACR146,"Truck Stop Electrification, Nebraska",Transport / Fleet Efficiency,Nebraska,NEBRASKA,US
ACR146,"Truck Stop Electrification, Nebraska",Transport / Fleet Efficiency,Nebraska,NEBRASKA,US
ACR146,"Truck Stop Electrification, Nebraska",Transport / Fleet Efficiency,Nebraska,NEBRASKA,US
ACR146,"Truck Stop Electrification, Nebraska",Transport / Fleet Efficiency,Nebraska,NEBRASKA,US
ACR146,"Truck Stop Electrification, Nebraska",Transport / Fleet Efficiency,Nebraska,NEBRASKA,US
ACR146,"Truck Stop Electrification, Nebraska",Transport / Fleet Efficiency,Nebraska,NEBRASKA,US
ACR146,"Truck Stop Electrification, Nebraska",Transport / Fleet Efficiency,Nebraska,NEBRASKA,US
ACR146,"Truck Stop Electrification, Nebraska",Transport / Fleet Efficiency,Nebraska,NEBRASKA,US
ACR146,"Truck Stop Electrification, Nebraska",Transport / Fleet Efficiency,Nebraska,NEBRASKA,US
ACR146,"Truck Stop Electrification, Nebraska",Transport / Fleet Efficiency,Nebraska,NEBRASKA,US
ACR147,"Truck Stop Electrification, New Jersey",Transport / Fleet Efficiency,New Jersey,NEW JERSEY,US
ACR147,"Truck Stop Electrification, New Jersey",Transport / Fleet Efficiency,New Jersey,NEW JERSEY,US
ACR147,"Truck Stop Electrification, New Jersey",Transport / Fleet Efficiency,New Jersey,NEW JERSEY,US
ACR147,"Truck Stop Electrification, New Jersey",Transport / Fleet Efficiency,New Jersey,NEW JERSEY,US
ACR147,"Truck Stop Electrification, New Jersey",Transport / Fleet Efficiency,New Jersey,NEW JERSEY,US
ACR147,"Truck Stop Electrification, New Jersey",Transport / Fleet Efficiency,New Jersey,NEW JERSEY,US
ACR147,"Truck Stop Electrification, New Jersey",Transport / Fleet Efficiency,New Jersey,NEW JERSEY,US
ACR147,"Truck Stop Electrification, New Jersey",Transport / Fleet Efficiency,New Jersey,NEW JERSEY,US
ACR147,"Truck Stop Electrification, New Jersey",Transport / Fleet Efficiency,New Jersey,NEW JERSEY,US
ACR147,"Truck Stop Electrification, New Jersey",Transport / Fleet Efficiency,New Jersey,NEW JERSEY,US
ACR147,"Truck Stop Electrification, New Jersey",Transport / Fleet Efficiency,New Jersey,NEW JERSEY,US
ACR147,"Truck Stop Electrification, New Jersey",Transport / Fleet Efficiency,New Jersey,NEW JERSEY,US
ACR147,"Truck Stop Electrification, New Jersey",Transport / Fleet Efficiency,New Jersey,NEW JERSEY,US
ACR147,"Truck Stop Electrification, New Jersey",Transport / Fleet Efficiency,New Jersey,NEW JERSEY,US
ACR148,"Truck Stop Electrification, New Mexico",Transport / Fleet Efficiency,New Mexico,NEW MEXICO,US
ACR148,"Truck Stop Electrification, New Mexico",Transport / Fleet Efficiency,New Mexico,NEW MEXICO,US
ACR148,"Truck Stop Electrification, New Mexico",Transport / Fleet Efficiency,New Mexico,NEW MEXICO,US
ACR148,"Truck Stop Electrification, New Mexico",Transport / Fleet Efficiency,New Mexico,NEW MEXICO,US
ACR148,"Truck Stop Electrification, New Mexico",Transport / Fleet Efficiency,New Mexico,NEW MEXICO,US
